snr,tbs,itbs,nr,bler
-7.299999999999997,256,2,128,0.0
-7.299999999999997,256,3,1,1.0
-7.299999999999997,256,3,2,1.0
-7.299999999999997,256,3,4,0.058441162109375
-7.299999999999997,256,3,8,0.0
-7.299999999999997,256,3,16,0.0
-7.299999999999997,256,3,32,0.0
-7.299999999999997,256,3,64,0.0
-7.299999999999997,256,3,128,0.0
-7.299999999999997,256,4,1,1.0
-7.299999999999997,256,4,2,1.0
-7.299999999999997,256,4,4,0.74359130859375
-7.299999999999997,256,4,8,0.0
-7.299999999999997,256,4,16,0.0
-7.299999999999997,256,4,32,0.0
-7.299999999999997,256,4,64,0.0
-7.299999999999997,256,4,128,0.0
-7.299999999999997,256,6,1,1.0
-7.299999999999997,256,6,2,1.0
-7.299999999999997,256,6,4,0.999481201171875
-7.299999999999997,256,6,8,0.000946044921875
-7.299999999999997,256,6,16,0.0
-7.299999999999997,256,6,32,0.0
-7.299999999999997,256,6,64,0.0
-7.299999999999997,256,6,128,0.0
-7.299999999999997,256,8,1,1.0
-7.299999999999997,256,8,2,1.0
-7.299999999999997,256,8,4,1.0
-7.299999999999997,256,8,8,0.810760498046875
-7.299999999999997,256,8,16,0.0
-7.299999999999997,256,8,32,0.0
-7.299999999999997,256,8,64,0.0
-7.299999999999997,256,8,128,0.0
-7.199999999999999,256,0,1,1.0
-7.199999999999999,256,0,2,0.0360107421875
-7.199999999999999,256,0,4,0.0
-7.199999999999999,256,0,8,0.0
-7.199999999999999,256,0,16,0.0
-7.199999999999999,256,0,32,0.0
-7.199999999999999,256,0,64,0.0
-7.199999999999999,256,0,128,0.0
-7.199999999999999,256,1,1,1.0
-7.199999999999999,256,1,2,0.628662109375
-7.199999999999999,256,1,4,0.0
-7.199999999999999,256,1,8,0.0
-7.199999999999999,256,1,16,0.0
-7.199999999999999,256,1,32,0.0
-7.199999999999999,256,1,64,0.0
-7.199999999999999,256,1,128,0.0
-7.199999999999999,256,2,1,1.0
-7.199999999999999,256,2,2,0.998748779296875
-7.199999999999999,256,2,4,0.000701904296875
-7.199999999999999,256,2,8,0.0
-7.199999999999999,256,2,16,0.0
-7.199999999999999,256,2,32,0.0
-7.199999999999999,256,2,64,0.0
-7.199999999999999,256,2,128,0.0
-7.199999999999999,256,3,1,1.0
-7.199999999999999,256,3,2,1.0
-7.199999999999999,256,3,4,0.03558349609375
-7.199999999999999,256,3,8,0.0
-7.199999999999999,256,3,16,0.0
-7.199999999999999,256,3,32,0.0
-7.199999999999999,256,3,64,0.0
-7.199999999999999,256,3,128,0.0
-7.199999999999999,256,4,1,1.0
-7.199999999999999,256,4,2,1.0
-7.199999999999999,256,4,4,0.6707763671875
-7.199999999999999,256,4,8,0.0
-7.199999999999999,256,4,16,0.0
-7.199999999999999,256,4,32,0.0
-7.199999999999999,256,4,64,0.0
-7.199999999999999,256,4,128,0.0
-7.199999999999999,256,6,1,1.0
-7.199999999999999,256,6,2,1.0
-7.199999999999999,256,6,4,0.99920654296875
-7.199999999999999,256,6,8,0.00048828125
-7.199999999999999,256,6,16,0.0
-7.199999999999999,256,6,32,0.0
-7.199999999999999,256,6,64,0.0
-7.199999999999999,256,6,128,0.0
-7.199999999999999,256,8,1,1.0
-7.199999999999999,256,8,2,1.0
-7.199999999999999,256,8,4,1.0
-7.199999999999999,256,8,8,0.743927001953125
-7.199999999999999,256,8,16,0.0
-7.199999999999999,256,8,32,0.0
-7.199999999999999,256,8,64,0.0
-7.199999999999999,256,8,128,0.0
-7.099999999999998,256,0,1,1.0
-7.099999999999998,256,0,2,0.0198974609375
-7.099999999999998,256,0,4,0.0
-7.099999999999998,256,0,8,0.0
-7.099999999999998,256,0,16,0.0
-7.099999999999998,256,0,32,0.0
-7.099999999999998,256,0,64,0.0
-7.099999999999998,256,0,128,0.0
-7.099999999999998,256,1,1,1.0
-7.099999999999998,256,1,2,0.547943115234375
-7.099999999999998,256,1,4,0.0
-7.099999999999998,256,1,8,0.0
-7.099999999999998,256,1,16,0.0
-7.099999999999998,256,1,32,0.0
-7.099999999999998,256,1,64,0.0
-7.099999999999998,256,1,128,0.0
-7.099999999999998,256,2,1,1.0
-7.099999999999998,256,2,2,0.998138427734375
-7.099999999999998,256,2,4,0.00030517578125
-7.099999999999998,256,2,8,0.0
-7.099999999999998,256,2,16,0.0
-7.099999999999998,256,2,32,0.0
-7.099999999999998,256,2,64,0.0
-7.099999999999998,256,2,128,0.0
-7.099999999999998,256,3,1,1.0
-7.099999999999998,256,3,2,0.999969482421875
-7.099999999999998,256,3,4,0.022674560546875
-7.099999999999998,256,3,8,0.0
-7.099999999999998,256,3,16,0.0
-7.099999999999998,256,3,32,0.0
-7.099999999999998,256,3,64,0.0
-7.099999999999998,256,3,128,0.0
-7.099999999999998,256,4,1,1.0
-7.099999999999998,256,4,2,1.0
-7.099999999999998,256,4,4,0.587921142578125
-7.099999999999998,256,4,8,0.0
-7.099999999999998,256,4,16,0.0
-7.099999999999998,256,4,32,0.0
-7.099999999999998,256,4,64,0.0
-7.099999999999998,256,4,128,0.0
-7.099999999999998,256,6,1,1.0
-7.099999999999998,256,6,2,1.0
-7.099999999999998,256,6,4,0.998260498046875
-7.099999999999998,256,6,8,0.000396728515625
-7.099999999999998,256,6,16,0.0
-7.099999999999998,256,6,32,0.0
-7.099999999999998,256,6,64,0.0
-7.099999999999998,256,6,128,0.0
-7.099999999999998,256,8,1,1.0
-7.099999999999998,256,8,2,1.0
-7.099999999999998,256,8,4,1.0
-7.099999999999998,256,8,8,0.67852783203125
-7.099999999999998,256,8,16,0.0
-7.099999999999998,256,8,32,0.0
-7.099999999999998,256,8,64,0.0
-7.099999999999998,256,8,128,0.0
-7.0,256,0,1,1.0
-7.0,256,0,2,0.01177978515625
-7.0,256,0,4,0.0
-7.0,256,0,8,0.0
-7.0,256,0,16,0.0
-7.0,256,0,32,0.0
-7.0,256,0,64,0.0
-7.0,256,0,128,0.0
-7.0,256,1,1,1.0
-7.0,256,1,2,0.457489013671875
-7.0,256,1,4,0.0
-7.0,256,1,8,0.0
-7.0,256,1,16,0.0
-7.0,256,1,32,0.0
-7.0,256,1,64,0.0
-7.0,256,1,128,0.0
-7.0,256,2,1,1.0
-7.0,256,2,2,0.99627685546875
-7.0,256,2,4,0.00018310546875
-7.0,256,2,8,0.0
-7.0,256,2,16,0.0
-7.0,256,2,32,0.0
-7.0,256,2,64,0.0
-7.0,256,2,128,0.0
-7.0,256,3,1,1.0
-7.0,256,3,2,0.999908447265625
-7.0,256,3,4,0.011383056640625
-7.0,256,3,8,0.0
-7.0,256,3,16,0.0
-7.0,256,3,32,0.0
-7.0,256,3,64,0.0
-7.0,256,3,128,0.0
-7.0,256,4,1,1.0
-7.0,256,4,2,1.0
-7.0,256,4,4,0.49969482421875
-7.0,256,4,8,0.0
-7.0,256,4,16,0.0
-7.0,256,4,32,0.0
-7.0,256,4,64,0.0
-7.0,256,4,128,0.0
-7.0,256,6,1,1.0
-7.0,256,6,2,1.0
-7.0,256,6,4,0.996612548828125
-7.0,256,6,8,9.1552734375e-05
-7.0,256,6,16,0.0
-7.0,256,6,32,0.0
-7.0,256,6,64,0.0
-7.0,256,6,128,0.0
-7.0,256,8,1,1.0
-7.0,256,8,2,1.0
-7.0,256,8,4,1.0
-7.0,256,8,8,0.590850830078125
-7.0,256,8,16,0.0
-7.0,256,8,32,0.0
-7.0,256,8,64,0.0
-7.0,256,8,128,0.0
-6.899999999999999,256,0,1,0.999969482421875
-6.899999999999999,256,0,2,0.006195068359375
-6.899999999999999,256,0,4,0.0
-6.899999999999999,256,0,8,0.0
-6.899999999999999,256,0,16,0.0
-6.899999999999999,256,0,32,0.0
-6.899999999999999,256,0,64,0.0
-6.899999999999999,256,0,128,0.0
-6.899999999999999,256,1,1,1.0
-6.899999999999999,256,1,2,0.370513916015625
-6.899999999999999,256,1,4,0.0
-6.899999999999999,256,1,8,0.0
-6.899999999999999,256,1,16,0.0
-6.899999999999999,256,1,32,0.0
-6.899999999999999,256,1,64,0.0
-6.899999999999999,256,1,128,0.0
-6.899999999999999,256,2,1,1.0
-6.899999999999999,256,2,2,0.99359130859375
-6.899999999999999,256,2,4,6.103515625e-05
-6.899999999999999,256,2,8,0.0
-6.899999999999999,256,2,16,0.0
-6.899999999999999,256,2,32,0.0
-6.899999999999999,256,2,64,0.0
-6.899999999999999,256,2,128,0.0
-6.899999999999999,256,3,1,1.0
-6.899999999999999,256,3,2,0.99993896484375
-6.899999999999999,256,3,4,0.0072021484375
-6.899999999999999,256,3,8,0.0
-6.899999999999999,256,3,16,0.0
-6.899999999999999,256,3,32,0.0
-6.899999999999999,256,3,64,0.0
-6.899999999999999,256,3,128,0.0
-6.899999999999999,256,4,1,1.0
-6.899999999999999,256,4,2,1.0
-6.899999999999999,256,4,4,0.4136962890625
-6.899999999999999,256,4,8,0.0
-6.899999999999999,256,4,16,0.0
-6.899999999999999,256,4,32,0.0
-6.899999999999999,256,4,64,0.0
-6.899999999999999,256,4,128,0.0
-6.899999999999999,256,6,1,1.0
-6.899999999999999,256,6,2,1.0
-6.899999999999999,256,6,4,0.99444580078125
-6.899999999999999,256,6,8,6.103515625e-05
-6.899999999999999,256,6,16,0.0
-6.899999999999999,256,6,32,0.0
-6.899999999999999,256,6,64,0.0
-6.899999999999999,256,6,128,0.0
-6.899999999999999,256,8,1,1.0
-6.899999999999999,256,8,2,1.0
-6.899999999999999,256,8,4,1.0
-6.899999999999999,256,8,8,0.505401611328125
-6.899999999999999,256,8,16,0.0
-6.899999999999999,256,8,32,0.0
-6.899999999999999,256,8,64,0.0
-6.899999999999999,256,8,128,0.0
-6.799999999999997,256,0,1,0.999847412109375
-6.799999999999997,256,0,2,0.00341796875
-6.799999999999997,256,0,4,0.0
-6.799999999999997,256,0,8,0.0
-6.799999999999997,256,0,16,0.0
-6.799999999999997,256,0,32,0.0
-6.799999999999997,256,0,64,0.0
-6.799999999999997,256,0,128,0.0
-6.799999999999997,256,1,1,1.0
-6.799999999999997,256,1,2,0.289886474609375
-6.799999999999997,256,1,4,0.0
-6.799999999999997,256,1,8,0.0
-6.799999999999997,256,1,16,0.0
-6.799999999999997,256,1,32,0.0
-6.799999999999997,256,1,64,0.0
-6.799999999999997,256,1,128,0.0
-6.799999999999997,256,2,1,1.0
-6.799999999999997,256,2,2,0.98834228515625
-6.799999999999997,256,2,4,0.0001220703125
-6.799999999999997,256,2,8,0.0
-6.799999999999997,256,2,16,0.0
-6.799999999999997,256,2,32,0.0
-6.799999999999997,256,2,64,0.0
-6.799999999999997,256,2,128,0.0
-6.799999999999997,256,3,1,1.0
-6.799999999999997,256,3,2,0.9998779296875
-6.799999999999997,256,3,4,0.003509521484375
-6.799999999999997,256,3,8,0.0
-6.799999999999997,256,3,16,0.0
-6.799999999999997,256,3,32,0.0
-6.799999999999997,256,3,64,0.0
-6.799999999999997,256,3,128,0.0
-6.799999999999997,256,4,1,1.0
-6.799999999999997,256,4,2,1.0
-6.799999999999997,256,4,4,0.329193115234375
-6.799999999999997,256,4,8,0.0
-6.799999999999997,256,4,16,0.0
-6.799999999999997,256,4,32,0.0
-6.799999999999997,256,4,64,0.0
-6.799999999999997,256,4,128,0.0
-6.799999999999997,256,6,1,1.0
-6.799999999999997,256,6,2,1.0
-6.799999999999997,256,6,4,0.989166259765625
-6.799999999999997,256,6,8,3.0517578125e-05
-6.799999999999997,256,6,16,0.0
-6.799999999999997,256,6,32,0.0
-6.799999999999997,256,6,64,0.0
-6.799999999999997,256,6,128,0.0
-6.799999999999997,256,8,1,1.0
-6.799999999999997,256,8,2,1.0
-6.799999999999997,256,8,4,1.0
-6.799999999999997,256,8,8,0.42291259765625
-6.799999999999997,256,8,16,0.0
-6.799999999999997,256,8,32,0.0
-6.799999999999997,256,8,64,0.0
-6.799999999999997,256,8,128,0.0
-6.699999999999999,256,0,1,0.99981689453125
-6.699999999999999,256,0,2,0.00140380859375
-6.699999999999999,256,0,4,0.0
-6.699999999999999,256,0,8,0.0
-6.699999999999999,256,0,16,0.0
-6.699999999999999,256,0,32,0.0
-6.699999999999999,256,0,64,0.0
-6.699999999999999,256,0,128,0.0
-6.699999999999999,256,1,1,1.0
-6.699999999999999,256,1,2,0.216400146484375
-6.699999999999999,256,1,4,0.0
-6.699999999999999,256,1,8,0.0
-6.699999999999999,256,1,16,0.0
-6.699999999999999,256,1,32,0.0
-6.699999999999999,256,1,64,0.0
-6.699999999999999,256,1,128,0.0
-6.699999999999999,256,2,1,1.0
-6.699999999999999,256,2,2,0.98284912109375
-6.699999999999999,256,2,4,6.103515625e-05
-6.699999999999999,256,2,8,0.0
-6.699999999999999,256,2,16,0.0
-6.699999999999999,256,2,32,0.0
-6.699999999999999,256,2,64,0.0
-6.699999999999999,256,2,128,0.0
-6.699999999999999,256,3,1,1.0
-6.699999999999999,256,3,2,0.999847412109375
-6.699999999999999,256,3,4,0.00201416015625
-6.699999999999999,256,3,8,0.0
-6.699999999999999,256,3,16,0.0
-6.699999999999999,256,3,32,0.0
-6.699999999999999,256,3,64,0.0
-6.699999999999999,256,3,128,0.0
-6.699999999999999,256,4,1,1.0
-6.699999999999999,256,4,2,1.0
-6.699999999999999,256,4,4,0.255126953125
-6.699999999999999,256,4,8,0.0
-6.699999999999999,256,4,16,0.0
-6.699999999999999,256,4,32,0.0
-6.699999999999999,256,4,64,0.0
-6.699999999999999,256,4,128,0.0
-6.699999999999999,256,6,1,1.0
-6.699999999999999,256,6,2,1.0
-6.699999999999999,256,6,4,0.983001708984375
-6.699999999999999,256,6,8,3.0517578125e-05
-6.699999999999999,256,6,16,0.0
-6.699999999999999,256,6,32,0.0
-6.699999999999999,256,6,64,0.0
-6.699999999999999,256,6,128,0.0
-6.699999999999999,256,8,1,1.0
-6.699999999999999,256,8,2,1.0
-6.699999999999999,256,8,4,1.0
-6.699999999999999,256,8,8,0.33673095703125
-6.699999999999999,256,8,16,0.0
-6.699999999999999,256,8,32,0.0
-6.699999999999999,256,8,64,0.0
-6.699999999999999,256,8,128,0.0
-6.599999999999998,256,0,1,0.99920654296875
-6.599999999999998,256,0,2,0.00079345703125
-6.599999999999998,256,0,4,0.0
-6.599999999999998,256,0,8,0.0
-6.599999999999998,256,0,16,0.0
-6.599999999999998,256,0,32,0.0
-6.599999999999998,256,0,64,0.0
-6.599999999999998,256,0,128,0.0
-6.599999999999998,256,1,1,1.0
-6.599999999999998,256,1,2,0.157440185546875
-6.599999999999998,256,1,4,0.0
-6.599999999999998,256,1,8,0.0
-6.599999999999998,256,1,16,0.0
-6.599999999999998,256,1,32,0.0
-6.599999999999998,256,1,64,0.0
-6.599999999999998,256,1,128,0.0
-6.599999999999998,256,2,1,1.0
-6.599999999999998,256,2,2,0.972625732421875
-6.599999999999998,256,2,4,9.1552734375e-05
-6.599999999999998,256,2,8,0.0
-6.599999999999998,256,2,16,0.0
-6.599999999999998,256,2,32,0.0
-6.599999999999998,256,2,64,0.0
-6.599999999999998,256,2,128,0.0
-6.599999999999998,256,3,1,1.0
-6.599999999999998,256,3,2,0.9996337890625
-6.599999999999998,256,3,4,0.000946044921875
-6.599999999999998,256,3,8,0.0
-6.599999999999998,256,3,16,0.0
-6.599999999999998,256,3,32,0.0
-6.599999999999998,256,3,64,0.0
-6.599999999999998,256,3,128,0.0
-6.599999999999998,256,4,1,1.0
-6.599999999999998,256,4,2,1.0
-6.599999999999998,256,4,4,0.183929443359375
-6.599999999999998,256,4,8,0.0
-6.599999999999998,256,4,16,0.0
-6.599999999999998,256,4,32,0.0
-6.599999999999998,256,4,64,0.0
-6.599999999999998,256,4,128,0.0
-6.599999999999998,256,6,1,1.0
-6.599999999999998,256,6,2,1.0
-6.599999999999998,256,6,4,0.9722900390625
-6.599999999999998,256,6,8,0.0
-6.599999999999998,256,6,16,0.0
-6.599999999999998,256,6,32,0.0
-6.599999999999998,256,6,64,0.0
-6.599999999999998,256,6,128,0.0
-6.599999999999998,256,8,1,1.0
-6.599999999999998,256,8,2,1.0
-6.599999999999998,256,8,4,1.0
-6.599999999999998,256,8,8,0.258880615234375
-6.599999999999998,256,8,16,0.0
-6.599999999999998,256,8,32,0.0
-6.599999999999998,256,8,64,0.0
-6.599999999999998,256,8,128,0.0
-6.5,256,0,1,0.999176025390625
-6.5,256,0,2,0.00042724609375
-6.5,256,0,4,0.0
-6.5,256,0,8,0.0
-6.5,256,0,16,0.0
-6.5,256,0,32,0.0
-6.5,256,0,64,0.0
-6.5,256,0,128,0.0
-6.5,256,1,1,1.0
-6.5,256,1,2,0.108978271484375
-6.5,256,1,4,0.0
-6.5,256,1,8,0.0
-6.5,256,1,16,0.0
-6.5,256,1,32,0.0
-6.5,256,1,64,0.0
-6.5,256,1,128,0.0
-6.5,256,2,1,1.0
-6.5,256,2,2,0.9544677734375
-6.5,256,2,4,3.0517578125e-05
-6.5,256,2,8,0.0
-6.5,256,2,16,0.0
-6.5,256,2,32,0.0
-6.5,256,2,64,0.0
-6.5,256,2,128,0.0
-6.5,256,3,1,1.0
-6.5,256,3,2,0.999176025390625
-6.5,256,3,4,0.00048828125
-6.5,256,3,8,0.0
-6.5,256,3,16,0.0
-6.5,256,3,32,0.0
-6.5,256,3,64,0.0
-6.5,256,3,128,0.0
-6.5,256,4,1,1.0
-6.5,256,4,2,1.0
-6.5,256,4,4,0.12939453125
-6.5,256,4,8,0.0
-6.5,256,4,16,0.0
-6.5,256,4,32,0.0
-6.5,256,4,64,0.0
-6.5,256,4,128,0.0
-6.5,256,6,1,1.0
-6.5,256,6,2,1.0
-6.5,256,6,4,0.953369140625
-6.5,256,6,8,0.0
-6.5,256,6,16,0.0
-6.5,256,6,32,0.0
-6.5,256,6,64,0.0
-6.5,256,6,128,0.0
-6.5,256,8,1,1.0
-6.5,256,8,2,1.0
-6.5,256,8,4,1.0
-6.5,256,8,8,0.193511962890625
-6.5,256,8,16,0.0
-6.5,256,8,32,0.0
-6.5,256,8,64,0.0
-6.5,256,8,128,0.0
-6.399999999999999,256,0,1,0.998291015625
-6.399999999999999,256,0,2,0.00030517578125
-6.399999999999999,256,0,4,0.0
-6.399999999999999,256,0,8,0.0
-6.399999999999999,256,0,16,0.0
-6.399999999999999,256,0,32,0.0
-6.399999999999999,256,0,64,0.0
-6.399999999999999,256,0,128,0.0
-6.399999999999999,256,1,1,1.0
-6.399999999999999,256,1,2,0.068939208984375
-6.399999999999999,256,1,4,0.0
-6.399999999999999,256,1,8,0.0
-6.399999999999999,256,1,16,0.0
-6.399999999999999,256,1,32,0.0
-6.399999999999999,256,1,64,0.0
-6.399999999999999,256,1,128,0.0
-6.399999999999999,256,2,1,1.0
-6.399999999999999,256,2,2,0.93408203125
-6.399999999999999,256,2,4,3.0517578125e-05
-6.399999999999999,256,2,8,0.0
-6.399999999999999,256,2,16,0.0
-6.399999999999999,256,2,32,0.0
-6.399999999999999,256,2,64,0.0
-6.399999999999999,256,2,128,0.0
-6.399999999999999,256,3,1,1.0
-6.399999999999999,256,3,2,0.99835205078125
-6.399999999999999,256,3,4,0.00030517578125
-6.399999999999999,256,3,8,0.0
-6.399999999999999,256,3,16,0.0
-6.399999999999999,256,3,32,0.0
-6.399999999999999,256,3,64,0.0
-6.399999999999999,256,3,128,0.0
-6.399999999999999,256,4,1,1.0
-6.399999999999999,256,4,2,1.0
-6.399999999999999,256,4,4,0.085540771484375
-6.399999999999999,256,4,8,0.0
-6.399999999999999,256,4,16,0.0
-6.399999999999999,256,4,32,0.0
-6.399999999999999,256,4,64,0.0
-6.399999999999999,256,4,128,0.0
-6.399999999999999,256,6,1,1.0
-6.399999999999999,256,6,2,1.0
-6.399999999999999,256,6,4,0.93414306640625
-6.399999999999999,256,6,8,0.0
-6.399999999999999,256,6,16,0.0
-6.399999999999999,256,6,32,0.0
-6.399999999999999,256,6,64,0.0
-6.399999999999999,256,6,128,0.0
-6.399999999999999,256,8,1,1.0
-6.399999999999999,256,8,2,1.0
-6.399999999999999,256,8,4,1.0
-6.399999999999999,256,8,8,0.13336181640625
-6.399999999999999,256,8,16,0.0
-6.399999999999999,256,8,32,0.0
-6.399999999999999,256,8,64,0.0
-6.399999999999999,256,8,128,0.0
-6.299999999999997,256,0,1,0.9974365234375
-6.299999999999997,256,0,2,0.000213623046875
-6.299999999999997,256,0,4,0.0
-6.299999999999997,256,0,8,0.0
-6.299999999999997,256,0,16,0.0
-6.299999999999997,256,0,32,0.0
-6.299999999999997,256,0,64,0.0
-6.299999999999997,256,0,128,0.0
-6.299999999999997,256,1,1,1.0
-6.299999999999997,256,1,2,0.04595947265625
-6.299999999999997,256,1,4,0.0
-6.299999999999997,256,1,8,0.0
-6.299999999999997,256,1,16,0.0
-6.299999999999997,256,1,32,0.0
-6.299999999999997,256,1,64,0.0
-6.299999999999997,256,1,128,0.0
-6.299999999999997,256,2,1,1.0
-6.299999999999997,256,2,2,0.9061279296875
-6.299999999999997,256,2,4,0.0
-6.299999999999997,256,2,8,0.0
-6.299999999999997,256,2,16,0.0
-6.299999999999997,256,2,32,0.0
-6.299999999999997,256,2,64,0.0
-6.299999999999997,256,2,128,0.0
-6.299999999999997,256,3,1,1.0
-6.299999999999997,256,3,2,0.9976806640625
-6.299999999999997,256,3,4,0.00018310546875
-6.299999999999997,256,3,8,0.0
-6.299999999999997,256,3,16,0.0
-6.299999999999997,256,3,32,0.0
-6.299999999999997,256,3,64,0.0
-6.299999999999997,256,3,128,0.0
-6.299999999999997,256,4,1,1.0
-6.299999999999997,256,4,2,1.0
-6.299999999999997,256,4,4,0.05535888671875
-6.299999999999997,256,4,8,0.0
-6.299999999999997,256,4,16,0.0
-6.299999999999997,256,4,32,0.0
-6.299999999999997,256,4,64,0.0
-6.299999999999997,256,4,128,0.0
-6.299999999999997,256,6,1,1.0
-6.299999999999997,256,6,2,1.0
-6.299999999999997,256,6,4,0.902435302734375
-6.299999999999997,256,6,8,0.0
-6.299999999999997,256,6,16,0.0
-6.299999999999997,256,6,32,0.0
-6.299999999999997,256,6,64,0.0
-6.299999999999997,256,6,128,0.0
-6.299999999999997,256,8,1,1.0
-6.299999999999997,256,8,2,1.0
-6.299999999999997,256,8,4,1.0
-6.299999999999997,256,8,8,0.08880615234375
-6.299999999999997,256,8,16,0.0
-6.299999999999997,256,8,32,0.0
-6.299999999999997,256,8,64,0.0
-6.299999999999997,256,8,128,0.0
-6.199999999999999,256,0,1,0.994110107421875
-6.199999999999999,256,0,2,9.1552734375e-05
-6.199999999999999,256,0,4,0.0
-6.199999999999999,256,0,8,0.0
-6.199999999999999,256,0,16,0.0
-6.199999999999999,256,0,32,0.0
-6.199999999999999,256,0,64,0.0
-6.199999999999999,256,0,128,0.0
-6.199999999999999,256,1,1,1.0
-6.199999999999999,256,1,2,0.02557373046875
-6.199999999999999,256,1,4,0.0
-6.199999999999999,256,1,8,0.0
-6.199999999999999,256,1,16,0.0
-6.199999999999999,256,1,32,0.0
-6.199999999999999,256,1,64,0.0
-6.199999999999999,256,1,128,0.0
-6.199999999999999,256,2,1,1.0
-6.199999999999999,256,2,2,0.860626220703125
-6.199999999999999,256,2,4,0.0
-6.199999999999999,256,2,8,0.0
-6.199999999999999,256,2,16,0.0
-6.199999999999999,256,2,32,0.0
-6.199999999999999,256,2,64,0.0
-6.199999999999999,256,2,128,0.0
-6.199999999999999,256,3,1,1.0
-6.199999999999999,256,3,2,0.994232177734375
-6.199999999999999,256,3,4,3.0517578125e-05
-6.199999999999999,256,3,8,0.0
-6.199999999999999,256,3,16,0.0
-6.199999999999999,256,3,32,0.0
-6.199999999999999,256,3,64,0.0
-6.199999999999999,256,3,128,0.0
-6.199999999999999,256,4,1,1.0
-6.199999999999999,256,4,2,1.0
-6.199999999999999,256,4,4,0.0347900390625
-6.199999999999999,256,4,8,0.0
-6.199999999999999,256,4,16,0.0
-6.199999999999999,256,4,32,0.0
-6.199999999999999,256,4,64,0.0
-6.199999999999999,256,4,128,0.0
-6.199999999999999,256,6,1,1.0
-6.199999999999999,256,6,2,1.0
-6.199999999999999,256,6,4,0.861541748046875
-6.199999999999999,256,6,8,0.0
-6.199999999999999,256,6,16,0.0
-6.199999999999999,256,6,32,0.0
-6.199999999999999,256,6,64,0.0
-6.199999999999999,256,6,128,0.0
-6.199999999999999,256,8,1,1.0
-6.199999999999999,256,8,2,1.0
-6.199999999999999,256,8,4,1.0
-6.199999999999999,256,8,8,0.0625
-6.199999999999999,256,8,16,0.0
-6.199999999999999,256,8,32,0.0
-6.199999999999999,256,8,64,0.0
-6.199999999999999,256,8,128,0.0
-6.099999999999998,256,0,1,0.9910888671875
-6.099999999999998,256,0,2,0.000152587890625
-6.099999999999998,256,0,4,0.0
-6.099999999999998,256,0,8,0.0
-6.099999999999998,256,0,16,0.0
-6.099999999999998,256,0,32,0.0
-6.099999999999998,256,0,64,0.0
-6.099999999999998,256,0,128,0.0
-6.099999999999998,256,1,1,1.0
-6.099999999999998,256,1,2,0.014678955078125
-6.099999999999998,256,1,4,0.0
-6.099999999999998,256,1,8,0.0
-6.099999999999998,256,1,16,0.0
-6.099999999999998,256,1,32,0.0
-6.099999999999998,256,1,64,0.0
-6.099999999999998,256,1,128,0.0
-6.099999999999998,256,2,1,1.0
-6.099999999999998,256,2,2,0.80865478515625
-6.099999999999998,256,2,4,0.0
-6.099999999999998,256,2,8,0.0
-6.099999999999998,256,2,16,0.0
-6.099999999999998,256,2,32,0.0
-6.099999999999998,256,2,64,0.0
-6.099999999999998,256,2,128,0.0
-6.099999999999998,256,3,1,1.0
-6.099999999999998,256,3,2,0.9915771484375
-6.099999999999998,256,3,4,9.1552734375e-05
-6.099999999999998,256,3,8,0.0
-6.099999999999998,256,3,16,0.0
-6.099999999999998,256,3,32,0.0
-6.099999999999998,256,3,64,0.0
-6.099999999999998,256,3,128,0.0
-6.099999999999998,256,4,1,1.0
-6.099999999999998,256,4,2,1.0
-6.099999999999998,256,4,4,0.02154541015625
-6.099999999999998,256,4,8,0.0
-6.099999999999998,256,4,16,0.0
-6.099999999999998,256,4,32,0.0
-6.099999999999998,256,4,64,0.0
-6.099999999999998,256,4,128,0.0
-6.099999999999998,256,6,1,1.0
-6.099999999999998,256,6,2,1.0
-6.099999999999998,256,6,4,0.809234619140625
-6.099999999999998,256,6,8,0.0
-6.099999999999998,256,6,16,0.0
-6.099999999999998,256,6,32,0.0
-6.099999999999998,256,6,64,0.0
-6.099999999999998,256,6,128,0.0
-6.099999999999998,256,8,1,1.0
-6.099999999999998,256,8,2,1.0
-6.099999999999998,256,8,4,1.0
-6.099999999999998,256,8,8,0.037109375
-6.099999999999998,256,8,16,0.0
-6.099999999999998,256,8,32,0.0
-6.099999999999998,256,8,64,0.0
-6.099999999999998,256,8,128,0.0
-6.0,256,0,1,0.984375
-6.0,256,0,2,3.0517578125e-05
-6.0,256,0,4,0.0
-6.0,256,0,8,0.0
-6.0,256,0,16,0.0
-6.0,256,0,32,0.0
-6.0,256,0,64,0.0
-6.0,256,0,128,0.0
-6.0,256,1,1,0.999969482421875
-6.0,256,1,2,0.008209228515625
-6.0,256,1,4,0.0
-6.0,256,1,8,0.0
-6.0,256,1,16,0.0
-6.0,256,1,32,0.0
